C�digo de mesa;Provincia;C�digo municipio;Municipio;Distrito;Secci�n;Mesa;Censo;Primer Avance;Segundo Avance;Total Votantes;Votos Nulos;Votos Blanco;Partido;N� Votos
37-256-1-001-U;SALAMANCA;256;POVEDA DE LAS CINTAS;1;001;U;298;130;212;248;4;9;PSOE;74
37-256-1-001-U;SALAMANCA;256;POVEDA DE LAS CINTAS;1;001;U;298;130;212;248;4;9;UPSA;24
37-256-1-001-U;SALAMANCA;256;POVEDA DE LAS CINTAS;1;001;U;298;130;212;248;4;9;URCL;23
37-256-1-001-U;SALAMANCA;256;POVEDA DE LAS CINTAS;1;001;U;298;130;212;248;4;9;IU-CyL;3
37-256-1-001-U;SALAMANCA;256;POVEDA DE LAS CINTAS;1;001;U;298;130;212;248;4;9;PREPAL;2
37-256-1-001-U;SALAMANCA;256;POVEDA DE LAS CINTAS;1;001;U;298;130;212;248;4;9;TC-PNC;1
37-256-1-001-U;SALAMANCA;256;POVEDA DE LAS CINTAS;1;001;U;298;130;212;248;4;9;IR;1
37-256-1-001-U;SALAMANCA;256;POVEDA DE LAS CINTAS;1;001;U;298;130;212;248;4;9;LVFI;1
37-256-1-001-U;SALAMANCA;256;POVEDA DE LAS CINTAS;1;001;U;298;130;212;248;4;9;IZ.CA;0
37-256-1-001-U;SALAMANCA;256;POVEDA DE LAS CINTAS;1;001;U;298;130;212;248;4;9;FE;0
37-257-1-001-U;SALAMANCA;257;POZOS DE HINOJO;1;001;U;65;41;50;59;0;1;PP;32
37-257-1-001-U;SALAMANCA;257;POZOS DE HINOJO;1;001;U;65;41;50;59;0;1;PSOE;19
37-257-1-001-U;SALAMANCA;257;POZOS DE HINOJO;1;001;U;65;41;50;59;0;1;UPSA;4
37-257-1-001-U;SALAMANCA;257;POZOS DE HINOJO;1;001;U;65;41;50;59;0;1;LVFI;3
37-257-1-001-U;SALAMANCA;257;POZOS DE HINOJO;1;001;U;65;41;50;59;0;1;IR;0
37-257-1-001-U;SALAMANCA;257;POZOS DE HINOJO;1;001;U;65;41;50;59;0;1;IZ.CA;0
37-257-1-001-U;SALAMANCA;257;POZOS DE HINOJO;1;001;U;65;41;50;59;0;1;FE;0
37-257-1-001-U;SALAMANCA;257;POZOS DE HINOJO;1;001;U;65;41;50;59;0;1;PREPAL;0
37-257-1-001-U;SALAMANCA;257;POZOS DE HINOJO;1;001;U;65;41;50;59;0;1;TC-PNC;0
37-257-1-001-U;SALAMANCA;257;POZOS DE HINOJO;1;001;U;65;41;50;59;0;1;IU-CyL;0
37-257-1-001-U;SALAMANCA;257;POZOS DE HINOJO;1;001;U;65;41;50;59;0;1;URCL;0
37-258-1-001-U;SALAMANCA;258;PUEBLA DE AZABA;1;001;U;241;150;171;201;0;1;PP;119
37-258-1-001-U;SALAMANCA;258;PUEBLA DE AZABA;1;001;U;241;150;171;201;0;1;PSOE;76
37-258-1-001-U;SALAMANCA;258;PUEBLA DE AZABA;1;001;U;241;150;171;201;0;1;UPSA;1
37-258-1-001-U;SALAMANCA;258;PUEBLA DE AZABA;1;001;U;241;150;171;201;0;1;LVFI;1
37-258-1-001-U;SALAMANCA;258;PUEBLA DE AZABA;1;001;U;241;150;171;201;0;1;FE;1
37-258-1-001-U;SALAMANCA;258;PUEBLA DE AZABA;1;001;U;241;150;171;201;0;1;IU-CyL;1
37-258-1-001-U;SALAMANCA;258;PUEBLA DE AZABA;1;001;U;241;150;171;201;0;1;IZ.CA;1
37-258-1-001-U;SALAMANCA;258;PUEBLA DE AZABA;1;001;U;241;150;171;201;0;1;PREPAL;0
37-258-1-001-U;SALAMANCA;258;PUEBLA DE AZABA;1;001;U;241;150;171;201;0;1;URCL;0
37-258-1-001-U;SALAMANCA;258;PUEBLA DE AZABA;1;001;U;241;150;171;201;0;1;TC-PNC;0
37-258-1-001-U;SALAMANCA;258;PUEBLA DE AZABA;1;001;U;241;150;171;201;0;1;IR;0
37-259-1-001-U;SALAMANCA;259;PUEBLA DE SAN MEDEL;1;001;U;48;25;39;44;0;1;PP;27
37-259-1-001-U;SALAMANCA;259;PUEBLA DE SAN MEDEL;1;001;U;48;25;39;44;0;1;URCL;9
37-259-1-001-U;SALAMANCA;259;PUEBLA DE SAN MEDEL;1;001;U;48;25;39;44;0;1;PSOE;5
37-259-1-001-U;SALAMANCA;259;PUEBLA DE SAN MEDEL;1;001;U;48;25;39;44;0;1;UPSA;1
37-259-1-001-U;SALAMANCA;259;PUEBLA DE SAN MEDEL;1;001;U;48;25;39;44;0;1;IZ.CA;1
37-259-1-001-U;SALAMANCA;259;PUEBLA DE SAN MEDEL;1;001;U;48;25;39;44;0;1;TC-PNC;0
37-259-1-001-U;SALAMANCA;259;PUEBLA DE SAN MEDEL;1;001;U;48;25;39;44;0;1;LVFI;0
37-259-1-001-U;SALAMANCA;259;PUEBLA DE SAN MEDEL;1;001;U;48;25;39;44;0;1;IU-CyL;0
37-259-1-001-U;SALAMANCA;259;PUEBLA DE SAN MEDEL;1;001;U;48;25;39;44;0;1;IR;0
37-259-1-001-U;SALAMANCA;259;PUEBLA DE SAN MEDEL;1;001;U;48;25;39;44;0;1;FE;0
37-259-1-001-U;SALAMANCA;259;PUEBLA DE SAN MEDEL;1;001;U;48;25;39;44;0;1;PREPAL;0
37-260-1-001-U;SALAMANCA;260;PUEBLA DE YELTES;1;001;U;214;88;145;164;2;4;PP;84
37-260-1-001-U;SALAMANCA;260;PUEBLA DE YELTES;1;001;U;214;88;145;164;2;4;PSOE;60
37-260-1-001-U;SALAMANCA;260;PUEBLA DE YELTES;1;001;U;214;88;145;164;2;4;UPSA;7
37-260-1-001-U;SALAMANCA;260;PUEBLA DE YELTES;1;001;U;214;88;145;164;2;4;IU-CyL;3
37-260-1-001-U;SALAMANCA;260;PUEBLA DE YELTES;1;001;U;214;88;145;164;2;4;URCL;3
37-260-1-001-U;SALAMANCA;260;PUEBLA DE YELTES;1;001;U;214;88;145;164;2;4;PREPAL;1
37-260-1-001-U;SALAMANCA;260;PUEBLA DE YELTES;1;001;U;214;88;145;164;2;4;LVFI;0
37-260-1-001-U;SALAMANCA;260;PUEBLA DE YELTES;1;001;U;214;88;145;164;2;4;IZ.CA;0
37-260-1-001-U;SALAMANCA;260;PUEBLA DE YELTES;1;001;U;214;88;145;164;2;4;TC-PNC;0
37-260-1-001-U;SALAMANCA;260;PUEBLA DE YELTES;1;001;U;214;88;145;164;2;4;FE;0
37-260-1-001-U;SALAMANCA;260;PUEBLA DE YELTES;1;001;U;214;88;145;164;2;4;IR;0
37-261-1-001-A;SALAMANCA;261;PUENTE DEL CONGOSTO;1;001;A;188;107;135;168;3;1;PP;107
37-261-1-001-A;SALAMANCA;261;PUENTE DEL CONGOSTO;1;001;A;188;107;135;168;3;1;PSOE;28
37-261-1-001-A;SALAMANCA;261;PUENTE DEL CONGOSTO;1;001;A;188;107;135;168;3;1;UPSA;26
37-261-1-001-A;SALAMANCA;261;PUENTE DEL CONGOSTO;1;001;A;188;107;135;168;3;1;LVFI;3
37-261-1-001-A;SALAMANCA;261;PUENTE DEL CONGOSTO;1;001;A;188;107;135;168;3;1;IR;0
37-261-1-001-A;SALAMANCA;261;PUENTE DEL CONGOSTO;1;001;A;188;107;135;168;3;1;TC-PNC;0
37-261-1-001-A;SALAMANCA;261;PUENTE DEL CONGOSTO;1;001;A;188;107;135;168;3;1;IU-CyL;0
37-261-1-001-A;SALAMANCA;261;PUENTE DEL CONGOSTO;1;001;A;188;107;135;168;3;1;FE;0
37-261-1-001-A;SALAMANCA;261;PUENTE DEL CONGOSTO;1;001;A;188;107;135;168;3;1;PREPAL;0
37-261-1-001-A;SALAMANCA;261;PUENTE DEL CONGOSTO;1;001;A;188;107;135;168;3;1;IZ.CA;0
37-261-1-001-A;SALAMANCA;261;PUENTE DEL CONGOSTO;1;001;A;188;107;135;168;3;1;URCL;0
37-261-1-001-B;SALAMANCA;261;PUENTE DEL CONGOSTO;1;001;B;101;60;66;85;1;0;PSOE;62
37-261-1-001-B;SALAMANCA;261;PUENTE DEL CONGOSTO;1;001;B;101;60;66;85;1;0;PP;21
37-261-1-001-B;SALAMANCA;261;PUENTE DEL CONGOSTO;1;001;B;101;60;66;85;1;0;UPSA;1
37-261-1-001-B;SALAMANCA;261;PUENTE DEL CONGOSTO;1;001;B;101;60;66;85;1;0;IU-CyL;0
37-261-1-001-B;SALAMANCA;261;PUENTE DEL CONGOSTO;1;001;B;101;60;66;85;1;0;IR;0
37-261-1-001-B;SALAMANCA;261;PUENTE DEL CONGOSTO;1;001;B;101;60;66;85;1;0;URCL;0
37-261-1-001-B;SALAMANCA;261;PUENTE DEL CONGOSTO;1;001;B;101;60;66;85;1;0;TC-PNC;0
37-261-1-001-B;SALAMANCA;261;PUENTE DEL CONGOSTO;1;001;B;101;60;66;85;1;0;PREPAL;0
37-261-1-001-B;SALAMANCA;261;PUENTE DEL CONGOSTO;1;001;B;101;60;66;85;1;0;IZ.CA;0
37-261-1-001-B;SALAMANCA;261;PUENTE DEL CONGOSTO;1;001;B;101;60;66;85;1;0;FE;0
37-261-1-001-B;SALAMANCA;261;PUENTE DEL CONGOSTO;1;001;B;101;60;66;85;1;0;LVFI;0
37-262-1-001-U;SALAMANCA;262;PUERTAS;1;001;U;90;17;35;53;0;2;PP;42
37-262-1-001-U;SALAMANCA;262;PUERTAS;1;001;U;90;17;35;53;0;2;PSOE;6
37-262-1-001-U;SALAMANCA;262;PUERTAS;1;001;U;90;17;35;53;0;2;UPSA;1
37-262-1-001-U;SALAMANCA;262;PUERTAS;1;001;U;90;17;35;53;0;2;PREPAL;1
37-262-1-001-U;SALAMANCA;262;PUERTAS;1;001;U;90;17;35;53;0;2;URCL;1
37-262-1-001-U;SALAMANCA;262;PUERTAS;1;001;U;90;17;35;53;0;2;FE;0
37-262-1-001-U;SALAMANCA;262;PUERTAS;1;001;U;90;17;35;53;0;2;IU-CyL;0
37-262-1-001-U;SALAMANCA;262;PUERTAS;1;001;U;90;17;35;53;0;2;IZ.CA;0
37-262-1-001-U;SALAMANCA;262;PUERTAS;1;001;U;90;17;35;53;0;2;IR;0
37-262-1-001-U;SALAMANCA;262;PUERTAS;1;001;U;90;17;35;53;0;2;TC-PNC;0
37-262-1-001-U;SALAMANCA;262;PUERTAS;1;001;U;90;17;35;53;0;2;LVFI;0
37-263-1-001-U;SALAMANCA;263;PUERTO DE B�JAR;1;001;U;412;225;294;339;2;5;PP;183
37-263-1-001-U;SALAMANCA;263;PUERTO DE B�JAR;1;001;U;412;225;294;339;2;5;PSOE;141
37-263-1-001-U;SALAMANCA;263;PUERTO DE B�JAR;1;001;U;412;225;294;339;2;5;IU-CyL;3
37-263-1-001-U;SALAMANCA;263;PUERTO DE B�JAR;1;001;U;412;225;294;339;2;5;UPSA;3
37-263-1-001-U;SALAMANCA;263;PUERTO DE B�JAR;1;001;U;412;225;294;339;2;5;URCL;1
37-263-1-001-U;SALAMANCA;263;PUERTO DE B�JAR;1;001;U;412;225;294;339;2;5;IR;1
37-263-1-001-U;SALAMANCA;263;PUERTO DE B�JAR;1;001;U;412;225;294;339;2;5;TC-PNC;0
37-263-1-001-U;SALAMANCA;263;PUERTO DE B�JAR;1;001;U;412;225;294;339;2;5;IZ.CA;0
37-263-1-001-U;SALAMANCA;263;PUERTO DE B�JAR;1;001;U;412;225;294;339;2;5;PREPAL;0
37-263-1-001-U;SALAMANCA;263;PUERTO DE B�JAR;1;001;U;412;225;294;339;2;5;LVFI;0
37-263-1-001-U;SALAMANCA;263;PUERTO DE B�JAR;1;001;U;412;225;294;339;2;5;FE;0
37-264-1-001-U;SALAMANCA;264;PUERTO SEGURO;1;001;U;93;48;65;69;0;0;PP;30
37-264-1-001-U;SALAMANCA;264;PUERTO SEGURO;1;001;U;93;48;65;69;0;0;PSOE;27
37-264-1-001-U;SALAMANCA;264;PUERTO SEGURO;1;001;U;93;48;65;69;0;0;IZ.CA;5
37-264-1-001-U;SALAMANCA;264;PUERTO SEGURO;1;001;U;93;48;65;69;0;0;FE;4
37-264-1-001-U;SALAMANCA;264;PUERTO SEGURO;1;001;U;93;48;65;69;0;0;UPSA;2
37-264-1-001-U;SALAMANCA;264;PUERTO SEGURO;1;001;U;93;48;65;69;0;0;LVFI;1
37-264-1-001-U;SALAMANCA;264;PUERTO SEGURO;1;001;U;93;48;65;69;0;0;IU-CyL;0
37-264-1-001-U;SALAMANCA;264;PUERTO SEGURO;1;001;U;93;48;65;69;0;0;URCL;0
37-264-1-001-U;SALAMANCA;264;PUERTO SEGURO;1;001;U;93;48;65;69;0;0;TC-PNC;0
37-264-1-001-U;SALAMANCA;264;PUERTO SEGURO;1;001;U;93;48;65;69;0;0;PREPAL;0
37-264-1-001-U;SALAMANCA;264;PUERTO SEGURO;1;001;U;93;48;65;69;0;0;IR;0
37-265-1-001-U;SALAMANCA;265;R�GAMA;1;001;U;265;128;217;237;3;1;PP;125
37-265-1-001-U;SALAMANCA;265;R�GAMA;1;001;U;265;128;217;237;3;1;PSOE;97
37-265-1-001-U;SALAMANCA;265;R�GAMA;1;001;U;265;128;217;237;3;1;URCL;4
37-265-1-001-U;SALAMANCA;265;R�GAMA;1;001;U;265;128;217;237;3;1;UPSA;4
37-265-1-001-U;SALAMANCA;265;R�GAMA;1;001;U;265;128;217;237;3;1;LVFI;2
37-265-1-001-U;SALAMANCA;265;R�GAMA;1;001;U;265;128;217;237;3;1;PREPAL;1
37-265-1-001-U;SALAMANCA;265;R�GAMA;1;001;U;265;128;217;237;3;1;TC-PNC;0
37-265-1-001-U;SALAMANCA;265;R�GAMA;1;001;U;265;128;217;237;3;1;IR;0
37-265-1-001-U;SALAMANCA;265;R�GAMA;1;001;U;265;128;217;237;3;1;IZ.CA;0
37-265-1-001-U;SALAMANCA;265;R�GAMA;1;001;U;265;128;217;237;3;1;IU-CyL;0
37-265-1-001-U;SALAMANCA;265;R�GAMA;1;001;U;265;128;217;237;3;1;FE;0
37-266-1-001-U;SALAMANCA;266;LA REDONDA;1;001;U;92;49;61;66;0;3;PP;42
37-266-1-001-U;SALAMANCA;266;LA REDONDA;1;001;U;92;49;61;66;0;3;PSOE;17
37-266-1-001-U;SALAMANCA;266;LA REDONDA;1;001;U;92;49;61;66;0;3;UPSA;3
37-266-1-001-U;SALAMANCA;266;LA REDONDA;1;001;U;92;49;61;66;0;3;IU-CyL;1
37-266-1-001-U;SALAMANCA;266;LA REDONDA;1;001;U;92;49;61;66;0;3;IR;0
37-266-1-001-U;SALAMANCA;266;LA REDONDA;1;001;U;92;49;61;66;0;3;IZ.CA;0
37-266-1-001-U;SALAMANCA;266;LA REDONDA;1;001;U;92;49;61;66;0;3;TC-PNC;0
37-266-1-001-U;SALAMANCA;266;LA REDONDA;1;001;U;92;49;61;66;0;3;LVFI;0
37-266-1-001-U;SALAMANCA;266;LA REDONDA;1;001;U;92;49;61;66;0;3;PREPAL;0
37-266-1-001-U;SALAMANCA;266;LA REDONDA;1;001;U;92;49;61;66;0;3;FE;0
37-266-1-001-U;SALAMANCA;266;LA REDONDA;1;001;U;92;49;61;66;0;3;URCL;0
37-267-1-001-U;SALAMANCA;267;RETORTILLO;1;001;U;227;92;173;198;1;4;PSOE;109
37-267-1-001-U;SALAMANCA;267;RETORTILLO;1;001;U;227;92;173;198;1;4;PP;76
37-267-1-001-U;SALAMANCA;267;RETORTILLO;1;001;U;227;92;173;198;1;4;UPSA;6
37-267-1-001-U;SALAMANCA;267;RETORTILLO;1;001;U;227;92;173;198;1;4;IU-CyL;1
37-267-1-001-U;SALAMANCA;267;RETORTILLO;1;001;U;227;92;173;198;1;4;TC-PNC;1
37-267-1-001-U;SALAMANCA;267;RETORTILLO;1;001;U;227;92;173;198;1;4;LVFI;0
37-267-1-001-U;SALAMANCA;267;RETORTILLO;1;001;U;227;92;173;198;1;4;IZ.CA;0
37-267-1-001-U;SALAMANCA;267;RETORTILLO;1;001;U;227;92;173;198;1;4;URCL;0
37-267-1-001-U;SALAMANCA;267;RETORTILLO;1;001;U;227;92;173;198;1;4;IR;0
37-267-1-001-U;SALAMANCA;267;RETORTILLO;1;001;U;227;92;173;198;1;4;FE;0
37-267-1-001-U;SALAMANCA;267;RETORTILLO;1;001;U;227;92;173;198;1;4;PREPAL;0
37-268-1-001-U;SALAMANCA;268;LA RINCONADA DE LA SIERRA;1;001;U;161;42;107;116;0;0;PP;61
37-268-1-001-U;SALAMANCA;268;LA RINCONADA DE LA SIERRA;1;001;U;161;42;107;116;0;0;PSOE;44
37-268-1-001-U;SALAMANCA;268;LA RINCONADA DE LA SIERRA;1;001;U;161;42;107;116;0;0;UPSA;4
37-268-1-001-U;SALAMANCA;268;LA RINCONADA DE LA SIERRA;1;001;U;161;42;107;116;0;0;FE;2
37-268-1-001-U;SALAMANCA;268;LA RINCONADA DE LA SIERRA;1;001;U;161;42;107;116;0;0;URCL;2
37-268-1-001-U;SALAMANCA;268;LA RINCONADA DE LA SIERRA;1;001;U;161;42;107;116;0;0;PREPAL;2
37-268-1-001-U;SALAMANCA;268;LA RINCONADA DE LA SIERRA;1;001;U;161;42;107;116;0;0;IU-CyL;1
37-268-1-001-U;SALAMANCA;268;LA RINCONADA DE LA SIERRA;1;001;U;161;42;107;116;0;0;IR;0
37-268-1-001-U;SALAMANCA;268;LA RINCONADA DE LA SIERRA;1;001;U;161;42;107;116;0;0;IZ.CA;0
37-268-1-001-U;SALAMANCA;268;LA RINCONADA DE LA SIERRA;1;001;U;161;42;107;116;0;0;LVFI;0
37-268-1-001-U;SALAMANCA;268;LA RINCONADA DE LA SIERRA;1;001;U;161;42;107;116;0;0;TC-PNC;0
37-269-1-001-U;SALAMANCA;269;ROBLEDA;1;001;U;477;248;363;409;2;2;PP;186
37-269-1-001-U;SALAMANCA;269;ROBLEDA;1;001;U;477;248;363;409;2;2;PSOE;185
37-269-1-001-U;SALAMANCA;269;ROBLEDA;1;001;U;477;248;363;409;2;2;URCL;16
37-269-1-001-U;SALAMANCA;269;ROBLEDA;1;001;U;477;248;363;409;2;2;UPSA;8
37-269-1-001-U;SALAMANCA;269;ROBLEDA;1;001;U;477;248;363;409;2;2;IU-CyL;7
37-269-1-001-U;SALAMANCA;269;ROBLEDA;1;001;U;477;248;363;409;2;2;TC-PNC;1
37-269-1-001-U;SALAMANCA;269;ROBLEDA;1;001;U;477;248;363;409;2;2;IZ.CA;1
37-269-1-001-U;SALAMANCA;269;ROBLEDA;1;001;U;477;248;363;409;2;2;PREPAL;1
37-269-1-001-U;SALAMANCA;269;ROBLEDA;1;001;U;477;248;363;409;2;2;IR;0
37-269-1-001-U;SALAMANCA;269;ROBLEDA;1;001;U;477;248;363;409;2;2;LVFI;0
37-269-1-001-U;SALAMANCA;269;ROBLEDA;1;001;U;477;248;363;409;2;2;FE;0
37-270-1-001-U;SALAMANCA;270;ROBLIZA DE COJOS;1;001;U;205;68;125;157;0;1;PP;106
37-270-1-001-U;SALAMANCA;270;ROBLIZA DE COJOS;1;001;U;205;68;125;157;0;1;PSOE;38
37-270-1-001-U;SALAMANCA;270;ROBLIZA DE COJOS;1;001;U;205;68;125;157;0;1;UPSA;10
37-270-1-001-U;SALAMANCA;270;ROBLIZA DE COJOS;1;001;U;205;68;125;157;0;1;LVFI;2
37-270-1-001-U;SALAMANCA;270;ROBLIZA DE COJOS;1;001;U;205;68;125;157;0;1;IZ.CA;0
37-270-1-001-U;SALAMANCA;270;ROBLIZA DE COJOS;1;001;U;205;68;125;157;0;1;TC-PNC;0
37-270-1-001-U;SALAMANCA;270;ROBLIZA DE COJOS;1;001;U;205;68;125;157;0;1;IU-CyL;0
37-270-1-001-U;SALAMANCA;270;ROBLIZA DE COJOS;1;001;U;205;68;125;157;0;1;FE;0
37-270-1-001-U;SALAMANCA;270;ROBLIZA DE COJOS;1;001;U;205;68;125;157;0;1;URCL;0
37-270-1-001-U;SALAMANCA;270;ROBLIZA DE COJOS;1;001;U;205;68;125;157;0;1;PREPAL;0
37-270-1-001-U;SALAMANCA;270;ROBLIZA DE COJOS;1;001;U;205;68;125;157;0;1;IR;0
37-271-1-001-U;SALAMANCA;271;ROLL�N;1;001;U;478;253;377;405;2;3;PP;208
37-271-1-001-U;SALAMANCA;271;ROLL�N;1;001;U;478;253;377;405;2;3;PSOE;177
37-271-1-001-U;SALAMANCA;271;ROLL�N;1;001;U;478;253;377;405;2;3;UPSA;8
37-271-1-001-U;SALAMANCA;271;ROLL�N;1;001;U;478;253;377;405;2;3;URCL;5
37-271-1-001-U;SALAMANCA;271;ROLL�N;1;001;U;478;253;377;405;2;3;IU-CyL;1
37-271-1-001-U;SALAMANCA;271;ROLL�N;1;001;U;478;253;377;405;2;3;LVFI;1
37-271-1-001-U;SALAMANCA;271;ROLL�N;1;001;U;478;253;377;405;2;3;FE;0
37-271-1-001-U;SALAMANCA;271;ROLL�N;1;001;U;478;253;377;405;2;3;PREPAL;0
37-271-1-001-U;SALAMANCA;271;ROLL�N;1;001;U;478;253;377;405;2;3;IZ.CA;0
37-271-1-001-U;SALAMANCA;271;ROLL�N;1;001;U;478;253;377;405;2;3;IR;0
37-271-1-001-U;SALAMANCA;271;ROLL�N;1;001;U;478;253;377;405;2;3;TC-PNC;0
37-272-1-001-U;SALAMANCA;272;SAELICES EL CHICO;1;001;U;151;60;95;128;1;0;PSOE;47
37-272-1-001-U;SALAMANCA;272;SAELICES EL CHICO;1;001;U;151;60;95;128;1;0;PP;45
37-272-1-001-U;SALAMANCA;272;SAELICES EL CHICO;1;001;U;151;60;95;128;1;0;UPSA;28
37-272-1-001-U;SALAMANCA;272;SAELICES EL CHICO;1;001;U;151;60;95;128;1;0;IU-CyL;3
37-272-1-001-U;SALAMANCA;272;SAELICES EL CHICO;1;001;U;151;60;95;128;1;0;URCL;2
37-272-1-001-U;SALAMANCA;272;SAELICES EL CHICO;1;001;U;151;60;95;128;1;0;LVFI;1
37-272-1-001-U;SALAMANCA;272;SAELICES EL CHICO;1;001;U;151;60;95;128;1;0;FE;1
37-272-1-001-U;SALAMANCA;272;SAELICES EL CHICO;1;001;U;151;60;95;128;1;0;IR;0
37-272-1-001-U;SALAMANCA;272;SAELICES EL CHICO;1;001;U;151;60;95;128;1;0;TC-PNC;0
37-272-1-001-U;SALAMANCA;272;SAELICES EL CHICO;1;001;U;151;60;95;128;1;0;PREPAL;0
37-272-1-001-U;SALAMANCA;272;SAELICES EL CHICO;1;001;U;151;60;95;128;1;0;IZ.CA;0
37-273-1-001-U;SALAMANCA;273;LA SAGRADA;1;001;U;160;77;100;116;0;0;PP;75
37-273-1-001-U;SALAMANCA;273;LA SAGRADA;1;001;U;160;77;100;116;0;0;PSOE;39
37-273-1-001-U;SALAMANCA;273;LA SAGRADA;1;001;U;160;77;100;116;0;0;LVFI;1
37-273-1-001-U;SALAMANCA;273;LA SAGRADA;1;001;U;160;77;100;116;0;0;IU-CyL;1
37-273-1-001-U;SALAMANCA;273;LA SAGRADA;1;001;U;160;77;100;116;0;0;FE;0
37-273-1-001-U;SALAMANCA;273;LA SAGRADA;1;001;U;160;77;100;116;0;0;UPSA;0
37-273-1-001-U;SALAMANCA;273;LA SAGRADA;1;001;U;160;77;100;116;0;0;TC-PNC;0
37-273-1-001-U;SALAMANCA;273;LA SAGRADA;1;001;U;160;77;100;116;0;0;URCL;0
37-273-1-001-U;SALAMANCA;273;LA SAGRADA;1;001;U;160;77;100;116;0;0;IR;0
37-273-1-001-U;SALAMANCA;273;LA SAGRADA;1;001;U;160;77;100;116;0;0;IZ.CA;0
37-273-1-001-U;SALAMANCA;273;LA SAGRADA;1;001;U;160;77;100;116;0;0;PREPAL;0
37-274-1-001-A;SALAMANCA;274;SALAMANCA;1;001;A;509;190;262;343;1;15;PP;234
37-274-1-001-A;SALAMANCA;274;SALAMANCA;1;001;A;509;190;262;343;1;15;PSOE;64
37-274-1-001-A;SALAMANCA;274;SALAMANCA;1;001;A;509;190;262;343;1;15;LVFI;13
37-274-1-001-A;SALAMANCA;274;SALAMANCA;1;001;A;509;190;262;343;1;15;IU-CyL;8
37-274-1-001-A;SALAMANCA;274;SALAMANCA;1;001;A;509;190;262;343;1;15;UPSA;3
37-274-1-001-A;SALAMANCA;274;SALAMANCA;1;001;A;509;190;262;343;1;15;FE;2
37-274-1-001-A;SALAMANCA;274;SALAMANCA;1;001;A;509;190;262;343;1;15;PREPAL;1
37-274-1-001-A;SALAMANCA;274;SALAMANCA;1;001;A;509;190;262;343;1;15;IR;1
37-274-1-001-A;SALAMANCA;274;SALAMANCA;1;001;A;509;190;262;343;1;15;URCL;1
37-274-1-001-A;SALAMANCA;274;SALAMANCA;1;001;A;509;190;262;343;1;15;IZ.CA;0
37-274-1-001-A;SALAMANCA;274;SALAMANCA;1;001;A;509;190;262;343;1;15;TC-PNC;0
37-274-1-001-B;SALAMANCA;274;SALAMANCA;1;001;B;475;200;263;317;0;5;PP;231
37-274-1-001-B;SALAMANCA;274;SALAMANCA;1;001;B;475;200;263;317;0;5;PSOE;68
37-274-1-001-B;SALAMANCA;274;SALAMANCA;1;001;B;475;200;263;317;0;5;LVFI;8
37-274-1-001-B;SALAMANCA;274;SALAMANCA;1;001;B;475;200;263;317;0;5;IU-CyL;2
37-274-1-001-B;SALAMANCA;274;SALAMANCA;1;001;B;475;200;263;317;0;5;FE;1
37-274-1-001-B;SALAMANCA;274;SALAMANCA;1;001;B;475;200;263;317;0;5;UPSA;1
37-274-1-001-B;SALAMANCA;274;SALAMANCA;1;001;B;475;200;263;317;0;5;IR;1
37-274-1-001-B;SALAMANCA;274;SALAMANCA;1;001;B;475;200;263;317;0;5;URCL;0
37-274-1-001-B;SALAMANCA;274;SALAMANCA;1;001;B;475;200;263;317;0;5;PREPAL;0
37-274-1-001-B;SALAMANCA;274;SALAMANCA;1;001;B;475;200;263;317;0;5;IZ.CA;0
37-274-1-001-B;SALAMANCA;274;SALAMANCA;1;001;B;475;200;263;317;0;5;TC-PNC;0
37-274-2-001-A;SALAMANCA;274;SALAMANCA;2;001;A;741;299;409;504;3;22;PP;323
37-274-2-001-A;SALAMANCA;274;SALAMANCA;2;001;A;741;299;409;504;3;22;PSOE;109
37-274-2-001-A;SALAMANCA;274;SALAMANCA;2;001;A;741;299;409;504;3;22;LVFI;13
37-274-2-001-A;SALAMANCA;274;SALAMANCA;2;001;A;741;299;409;504;3;22;IU-CyL;13
37-274-2-001-A;SALAMANCA;274;SALAMANCA;2;001;A;741;299;409;504;3;22;URCL;9
37-274-2-001-A;SALAMANCA;274;SALAMANCA;2;001;A;741;299;409;504;3;22;UPSA;6
37-274-2-001-A;SALAMANCA;274;SALAMANCA;2;001;A;741;299;409;504;3;22;IZ.CA;3
37-274-2-001-A;SALAMANCA;274;SALAMANCA;2;001;A;741;299;409;504;3;22;FE;2
37-274-2-001-A;SALAMANCA;274;SALAMANCA;2;001;A;741;299;409;504;3;22;PREPAL;1
37-274-2-001-A;SALAMANCA;274;SALAMANCA;2;001;A;741;299;409;504;3;22;IR;0
37-274-2-001-A;SALAMANCA;274;SALAMANCA;2;001;A;741;299;409;504;3;22;TC-PNC;0
37-274-2-001-B;SALAMANCA;274;SALAMANCA;2;001;B;710;280;401;502;4;21;PP;333
37-274-2-001-B;SALAMANCA;274;SALAMANCA;2;001;B;710;280;401;502;4;21;PSOE;105
37-274-2-001-B;SALAMANCA;274;SALAMANCA;2;001;B;710;280;401;502;4;21;LVFI;13
37-274-2-001-B;SALAMANCA;274;SALAMANCA;2;001;B;710;280;401;502;4;21;URCL;11
37-274-2-001-B;SALAMANCA;274;SALAMANCA;2;001;B;710;280;401;502;4;21;IU-CyL;10
37-274-2-001-B;SALAMANCA;274;SALAMANCA;2;001;B;710;280;401;502;4;21;UPSA;4
